Dr. Alyaa Elassar,"Dr. Elassar is the best doctor we could have chosen. She's thoughtful and caring and most importantly - knowledgeable with the necessary expertise to give you the right care. I am sure, as with any other doctor in NYC, she's handling hundreds of patients at once, yet I always felt I was the only one. What I especially appreciated was her zen and optimistic outlook - cannot be overstated for any patient seeking IFV. Flawless care and compassion all around. Would highly recommend"
Dr. Alyaa Elassar,"Dr. Elassar was the most wonderful doctor during the fertility process. She was extremely smart, kind and considerate during such a sensitive time. I trusted everything that she told me and always felt that she was putting my interests first. Dr. Elassar and NYCIVF is a first rate clinic. Go immediately to see Dr. Elassar if you are needing fertility treatments. She is amazing! Tahira - her office manager - is also wonderful and easy to work with. Dr. Elassar is the BEST"
Dr. Dhruti Mehta,"Personally I don’t see why these comments are sooo bad. My first visit with Dr Mehta was amazing she made me feel comfortable. She sat down right in front of me, with her full attention, addressing my every concern about my planned pregnancy. She was sweet and kind and took her time. The only bad thing is that most of my other appointments we’re rushed .. we didn’t talk much .. but she did answer my questions if I had any. I’d like her to take longer with me with every appt. otherwise great"
Dr. Dhruti Mehta,"Dr Mehta rushes you through each appointment and does not care to listen to her patients what so ever! She is patronizing when she does speak, and I’ve left each of my prenatal appointments with a bad taste in my mouth. Learn how to listen and have some bedside manner if you want to be a decent OB GYN"
Dr. Dhruti Mehta,"She was far more concerned about payment for tests than actually listening to the patient. Most of the questions I had for her were replied with ""I don't know"". She is not knowledgeable of anything related to obstetrics or gynecology. Additionally, you can feel her disrespect through the phone. Dr. Mehta is just rude, unfriendly, and incapable. I am never visiting her again, and I don't recommend her"
Dr. Dhruti Mehta,"I'd NEVER recommend Dr. Mehta to anyone, especially 1st time moms. She's careless, not patient-friendly, does not follow-up with her patients and is simply unreliable. I am a 1st time mom who's had a rough start w/a well-planned pregnancy. After my 1st prenatal visit where she DID NOTHING but fill my head w/doubts & unnecessary worries, she promised to call me and discuss test result the next day. 3 days went by and I had to ask clinic to have a diff. Dr. read the results. Again, NOT reliable!"
Dr. Dhruti Mehta,"My wife, Ursula, is a nurse who works 12-hour shifts on her feet in a psychiatric hospital in The Bronx. My wife calls me crying every day that she is exhausted and her swollen feet are in a lot of pain. We asked this doctor today for a letter that my wife can submit to her employer so she can stop working now, two weeks before she's due. She would only give my wife a letter stating that she is 37 weeks pregnant. That's it! A useless letter. This woman is a real passive-aggressive. Stay away"
Dr. Dhruti Mehta,"I definitely recommend Dr. Mehta! She is a very present and caring doctor with lots of knowledge and great people skills! Very professional and trustworthy. Office is clean and staff is very friendly and helpful. They take the stress/nerves out of the visits! I found her after searching online, so hopefully this review will help others decide too. I've already learned more from her in a few visits than from my former OBGYN"
Dr. Michael Orofino,"The worst experience ever, the man never took a word I said seriously, he is that bad I never went back for my Checkup after my c section, and of course never got a phone call to remind me to come back, shows all they cared. The day of my c section in walked into the room and never even said hello to me, my husband was disgusted, Please restore your terrible"
Dr. Michael Orofino,Dr. Orofino is the best OBGYN I’ve ever been to. He delivered my son via c-section & I barely have a scar. He made me feel comfortable during my entire pregnancy & I trust him & his staff explicitly.
Dr. Michael Orofino,Never. The worst doctor I have ever seen. Messed up my rxns multiple times and never took a single concern seriously. DO NOT go to him. The only good part is that his staff is nice.
Dr. Michael Orofino,"He's honest, always available, down to earth and knows how to lighten any situation. His staff is amazing"
Dr. Michael Orofino,"THE.WORST. I can't even begin to describe how rude and unprofessional this weasel of a man is. Went in for an ultrasound and simply got the worst treatment ever. I left the office crying. Cold, cold, as were his staff. I will never step foot there again. RUN AWAY"
Dr. Michael Orofino,"Dealing with this practice is relaxed, competent, professional, attentive. Dr Orofino makes me feel I am in reasonable and highly experienced care."
Dr. Michael Orofino,RUDE DOCTOR! PLEASE AVOID! RUN AWAY! WORSE DOCTOR EVER!
Dr. Adam Shoman,"I am very pleased with the care received from Dr Shoman . He is personable, knowledgeable and never rushed us (we always had lots of questions!). Kind, efficient, very thorough and a keen listener. I knew I was in good hands upon meeting. He answered all my questions, and I felt cared for / tended to as a person, not just another patient. I wish we would have been referred to him for our first child. We're happy to refer him to our family and friends."
Dr. Adam Shoman,My experience has been nothing less then amazing from the very beginning. Dr. Shoman is very knowledgeable and answers any questions you may have. The woman that work in the office assisting him are very nice and extremly helpful with coordinating appointment times that work best with your schedule. He made me feel so comfortable through out my entire pregnancy. He is so professional and very caring. I truly couldn't have asked for a better doctor!
Dr. Adam Shoman,"Dr. Shoman is super knowledgeable and has an amazing, warm demeanor. I felt very safe with him for my first pregnancy/birth and would recommend him to anyone! His office staff are also very kind and helpful! Best experience."
Dr. Adam Shoman,I loved my pregnancy and Dr. Shoman had a lot to do with it! He was great at informing and providing knowledge. He is a doctor that made me feel at ease everytime we interacted; whether it was personally or via email. He answers his emails and his staff his nice and helpful. Dr. Shoman was a great choice and he will not disappoint you! Thank you Dr. Shoman
Dr. Adam Shoman,"I am so overjoyed and grateful to Dr. Adam Shoman for the care that he provided to me during my pregnancy and delivery that I want to share a bit about my experience. Dr. Shoman is an excellent communicator and really LISTENS to his patients. Even though he’s a well-known surgeon and medical expert, my experience of him is that he is deeply compassionate and kind. He has expansive knowledge and expertise and a sound-minded, confident manner. He's fantastic"
Dr. Adam Shoman,"Dr. Shoman is truly one of a kind. He answered all of my questions on my first visit. Now 9 months later, he was there to deliver my daughter and I couldn't have been happier. He was patient and understanding. I was in labor for nearly 28 hours and he was there to check on me periodically. He reassured me time after time and when I felt like giving up, he encouraged me. He is truly the best doctor"
Dr. Adam Shoman,"Dr. Shoman is a fabulous obstetrician.He was my doctor during pregnancy and delivered my healthy baby boy via cesarean section at Hackensack Hospital.My surgery was a success and went smoothly.Recovery was very fast too.Dr.shoman is very knowledgeable, professional, sincere, genuine and makes you feel very comfortable.Ifelt at ease with Dr. Shoman and trusted him completely throughout my entire pregnancy.He is a wonderful individual who really cares for his patients and has a passion for his job"
Dr. Adam Shoman,"I gave birth to my second child last week. I had a different OB for my first child and he is no longer practicing in the area so I did some research and came across Dr. Shoman. I could not be happier with my decision. He was amazing since day one. Anytime I had a question or was sick and needed advice he was just a phone call away. You can tell he is passionate about his career. During the pregnancy, labor and even after birth he was so professional and caring. Highly recommend him"
Dr. Adam Shoman,I came to Dr Shoman in my 5th month of pregnancy since I was not happy with my earlier doctor. Right from the first visit I realized choosing Dr. Shoman was a very good decision. He is friendly and patient taking time to answer each and every query of yours. During the labor process he was in constant touch with us explaining each and every step that was going on in the hospital which was very comforting esp since I m a first time mom
Dr. Adam Shoman,"Best Doctor in the World? If I were a betting woman, I would bet on this. Dr. Shoman’s bedside manner made me feel safe, secure and gave me faith when I had doubts. He always reassure me everything would be ok by explaining the course of action he would take before it was taken. He thoroughly explained every process and procedure from start to finish. thank you Dr shoman"
Dr. Adam Shoman,"I am sure, my review would be one of the many hundred of 5 star reviews given to Dr.shoman . It was our greatest luck that we got transferred to Dr.Shoman from our family doctor, and because of him I have a beautiful family. He is the kindest, caring , jovial man and most experienced doctor I have ever met. Thanking him a million times wouldn't be enough for what he has done for us. Thank you all and God bless"
Dr. Adam Shoman,"I went to see Dr. Shoman because I've been experiencing some unusual side effects of my Mirena IUD, so I wanted to have it taken out. Instead of listening to my issues with the Mirena and helping me find a solution he told me that I ""shouldn't be having side effects"". So, to reassure me that everything is just in my head like the silly girl I am, he wrote me a prescription for Prozac. Wow, what a gem of a doctor"
Dr. Adam Shoman,This doctor is amazing. I left my previous doctor to go to him because of the great experiences my friends have had with him. He is very kind and soft spoken. Extremely knowledgeable and thorough when explaining things to his patient. You feel as thought you have a relationship with your doctor not a doctor. I recommend him to anyone but especially to someone who wants a doctor who knows his patience one by one
Dr. Adam Shoman,"Fantastic doctor! I was Dr Abdelghani's patient from the start of my pregnancy through to after the delivery of my healthy baby boy. He is extremely knowledgeable and caring, approachable, answered all our questions with patience and compassion, and on the occasions I needed to reach him out of hours was responsive and helpful. I planned for and achieved a drug free natural birth and Dr Abdelghani was supportive , motivating and respectful throughout the entire pregnancy, birth and recovery."
Dr. Adam Shoman,"Dr. Shoman is the BEST !!!! I was lucky to have him for both of my pregnancies.I deliver last month and I had the best safest vaginal delivery ever . From the beginning, I felt like nothing could go wrong, or undetected while under his care. I wish there were more doctors like Dr. Shoman . As I am not planning on having more children,it actually saddens me to know that I will not see him more often , except for my Annual visits . If you read this Dr. Shoman , thank you very much again"
Dr. Adam Shoman,"Excellent Doctor!!!!! This was my first pregnancy ( 28 weeks) and I'm glad I chose Dr. Shoman as my OBGYN doctor. He's very knowledgeable, patient, funny and knows how to ease down my fears and answer all my questions - even the most stupid ones. He has a great sense of humor and a perfect professional attitude. Highly recommend him"
Dr. Adam Shoman,I delivered my baby in June 2016 with Dr. Shoman. He answered all our questions and I did not feel rushed when meeting with him. His staff delivered superb administrative support; I never had to wait long - unlike many other OBGYN offices. Highly recommend him
Dr. Adam Shoman,Dr. Shoman is a great doctor and the whole staff and are very sweet . They see you in quickly and takes an ultrasound of you every visit. He always talks to you in his office after every visit if you have any questions concerns and has a website where you can ask questions and he'll respond back. He really takes no research chances make sure that you or your child will be safe it's so nice to see a Doctor Who truly cares. He really was there for us during my pregnancy. High risk doctor.
Dr. Adam Shoman,"Dr Shoman is the best doctor in jersey city. He delivered my daughter 18 months ago. He listens to your every question patiently and answers them. i always felt me and my baby are in safe hands. Even his staff is very nice and generous. I am very thankful to Dr shoman, to have him as my doctor during my pregnancy & delivery"
Dr. Adam Shoman,I had a wonderful experience with Dr. Adam Shoman during my second pregnancy. He answers all questions and he is available on phone as well if needed in emergency. The staff is remarkably nice and the facility is super clean
Dr. Adam Shoman, had a wonderful experience with Dr. Adam Shoman during my second pregnancy. He answers all questions and he is available on phone as well if needed in emergency. The staff is remarkably nice and the facility is super clean
Dr. Adam Shoman,"Dr. Shoman is the most knowledgeable Doctor I have seen, after an extensive search of interviewing different professionals. He is keenly aware of different technological advances in the industry and educated on using them. He made me feel very comfortable and I highly recommend Dr. Shoman to anyone where trust in your doctor is your priority. The office staff also went above and beyond to accommodate all of my needs"
Dr. Adam Shoman,"He is the best OBGYN I have met. My 2nd child was a c-sec. Dr. Shoman was my OBGYN. He was great. Answered all my questions patiently every time, addressed all my fears and concerns always. My pregnancy went smooth under his guidance as well as my c-sec and recovery. I highly recommend him"
Dr. Adam Shoman,"Dr. Shoman is kind, caring, knowledgeable, and I honestly feel lucky that he is my ob. I could go on and on but the only to find out for yourself is to go and see for yourself. This is my second pregnancy with Dr. Shoman and I am thrilled that he his my doctor again. I refer him to anyone and everyone, even my friends who are only considering becoming pregnant"
Dr. Adam Shoman,"I thought I found a great caring dr however after attempting to make an appt to have birth control implant removed, I was notified that he is only seeing pregnant women. He never notified his current patients of this. I am having serious issues with the implant making me very ill and after calling 20 other doctors in my area and finding no one who could remove it, I called back begging them to please ask him to do this. After reading a review he now refuses to remove it! Obviously uncaring"
Dr. Bhavana Pothuri,Dr Pothuri is a great doctor- she is extremely pro-active and responsive. Her manner is calm but she is transparent and candid. She is highly skilled and very competent and has a lovely manner.
Dr. Bhavana Pothuri,"I can't recommend Dr. Pothuri highly enough. My obgyn referred me to her after a concerning MRI for uterine cancer risk. Dr. Pothuri took the time to carefully make and execute a game plan, communicated it with me clearly and listened to all my input throughout the process. Her entire hospital team was first class and the entire hospital experience/surgical procedure could not have gone more smoothly. I had full confidence in her expertise and would highly recommend her to anyone in need of a su"
Dr. Bhavana Pothuri,"Thank you Dr. Pothuri for being so wonderful and putting my mind at ease regarding my course of treatment. To anyone in need of a doctor in this specialty I highly & 100% recommend Dr. Pothuri. She is warm, kind & understanding. She really takes the time to review your case & explain everything to you. Her staff is equally as wonderful and what could have been a very stressful experience was made that much easier by the entire caring team. Wait time was a little long, but well worth it."
Dr. Bhavana Pothuri,"I have been going to Dr. Pothuri for 11 Years. She is knowledgeable, professional and I have trusted her with my life. I now travel from North Carolina for my yearly appointment."
Dr. Bhavana Pothuri,"I absolutely recommend Dr. Bhavana Pothuri and her entire team at NYU Langone Medical Center. She’s an outstanding Physician/ Surgeon who provides excellence in educating, and throughly explaining detailed information regarding my diagnosis and treatment plan. I have complete faith in her top notch training, care and abilities. Dr. Pothuri is the best in her field and it certainly shows"
Dr. Bhavana Pothuri,"If there is such a thing as a good dr/hospital experience, that was what I experienced with Dr. Pothuri and her staff"
Dr. Bhavana Pothuri,"A healer in the true sense of the word, Dr. Pothuri's consummate skill is matched by the immediate empathetic connection she is able to establish with her patients. She is that rare combination of gifted surgeon and committed caregiver"
Dr. Bhavana Pothuri,"This so called doctor told my mother she had terminal cancer just after five minutes with her and said she could feel an enlarged lymph node which meant it had spread. This woman is a total hack and I would not trust her at all. She lacks compassion and tact and should not be practicing. Needless to say, we took my mother to Memorial Sloan Kettering, which saved her life"
Dr. Bhavana Pothuri,"If you are doing your due diligence to find the best physician in the field of gynecology/oncology, look no further and trust when I write that Dr. Pothuri is an excellent clinician in her field and is also a wonderful person to communicate with. I needed a hysterectomy and I am so fortunate to have found Dr. Pothuri. I couldn't ask for a better doctor. Her team both in the office and in the hospital were so professional, compassionate and always available to answer all questions"
Dr. Bhavana Pothuri,"Dr. Pothuri performed a full hysterectomy in Aug 2007 due to my uterine cancer. I had a full and quick recovery. She has followed me as a patient every year since and I trust her and her staff completely. She is honest, direct and progressive but cautious in her treatment and care. I can not say enough good things about her ability as a doctor and her care and personality as a person. thanks Dr. P"
Dr. Bhavana Pothuri,"Dr. Bhavana Pothuri is a skilled surgeon, a compassionate and reasoned communicator and a voice of calm and encouragement at a time of turmoil and fear. Dr. Pothuri's experience and mastery of robotic surgery allowed me to have an ovariohysterectomy with practically no pain. Scarring was almost non-existent, and I felt great within two weeks. My energy level was back within a month, and I was totally healed in two a half months. Dr. Pothuri has returned a healthy future to me."
Dr. Bhavana Pothuri,"Dr. Pothuri is very caring, friendly, attentive, sensitive to my health issues, and she performed an excellent surgical job to me."
Dr. Bhavana Pothuri,"I was referred to Dr. Pothuri for removal of ovarian cysts and I feel like I really lucked out. At all of our appointments she was professional, patient, trustworthy, reassuring, and friendly. She took the time to explain the condition and the surgery carefully to me and to answer all of my questions. She is clearly very experienced; the surgery and recovery proceeded exactly as she had predicted. I have the utmost confidence in her and her whole team. I wouldn't hesitate to recommend her"
Dr. Bhavana Pothuri,Dr. Pothuri listens to her patients and believes in doing what is medically necessary and no more. She spends sufficient time with the patient offering a full explanation of the medical issue and the possible treatment options. She has patience for all questions and a wonderfully helpful office staff. My surgery was a complete success with no complications and a very quick recovery. It is so rare to find a doctor who actually listens and treats the patient as a human being
Dr. Bhavana Pothuri,"DR. POTHURI WAS EXTREMELY PROFESSIONAL, KNOWLEDGEABLE AND COMPASSIONATE. SHE TOOK THE TIME TO EXPLAIN IN DETAIL AND PUT YOU EASE FOR THE ENTIRE PROCESS FROM START TO FINISH. NOT ONLY FOR ME BUT FOR FAMILY MEMBERS AS WELL. MY ENTIRE SURGICAL PROCEDURE WAS DONE WITHOUT ANY PAIN BEFORE OR AFTERWARDS. HEALING WAS QUICK WITHOUT ANY COMPLICATIONS"
Dr. Sabrina Nilufar,She needs an attitude adjustment. I am going to switch doctors. She's unprofessional and talks to everyone around her in a condescending manner. She's also very unorganized. If she could communicate better maybe things would run more smoother with her patients
Dr. Sabrina Nilufar,"I left crying; she was very rude, tough and she had a bad bedside manner. She had no compassion whatsoever to my situation, she was talking over me all the time like she was lecturing me and when I try to explain what I'm feeling she tells me in a condescending way to let her finish! she didn't take into consideration that I was in pain and didn't even suggest any painkillers or anything. It was like I am begging her for medical attention"
Dr. Sabrina Nilufar,I’m 66 year old but this was one of worst doctor I ever visit in my life
Dr. Mark Moradi,"Love Dr. Moradi, but unfortunately I will be switching doctors as his staff is extremely unprofessional and unpleasant. Specifically Anna and Melba whom which I will file further complaints and fraud against."
Dr. Mark Moradi,I have been with Dr. Moradi for over 20 years . I trust his advice with my health decisions . He has exceeded my expectations of any Doctor that I have encountered . He has found treatment that has been unconventional but proven to be successful for me . I travel from a different county to see him & will continue to do so wherever he goes . His staff is caring & empathetic. I have always left his office understanding all my options 
Dr. Mark Moradi,"Dr. Moradi is a wonderful Doctor. He is proficient and thorough. His work is stellar and impeccable. His bedside manner is exceptional. He is very caring, reassuring and doesn't rush. Dr. Moradi explains your diagnosis and answers any and all questions that you have. He makes sure that you understand everything. Dr. Moradi is genuinely concerned about your health and well being. He is meticulous and excellent with following up with test results phone calls, and appointments. His staff is great."
Dr. Mark Moradi,"Exceptionally caring physician, committed to his patients. I have been fortunate to have Dr. Moradi as a physician for almost a decade, he is very knowledgable in his field, thorough in his treatment and goes above and beyond his duties to ensure each patient get individual care from the moment you enter this office. Equally caring is his staff from the common courtesy follow up calls often not returned by other physician offices to the prompt scheduling of appointments. Exemplary physician"
Dr. Mark Moradi,"I've been with Dr Moradi over ten years and I find him to be excellent in his profession. He is knowledgeable, thorough, listens tentatively and stops to address each and every concern. He doesn't hesitate to take my phone call if a situation arises after my visit. I always leave his office feeling confident with the wealth of knowledge he has imparted in regards to my medical concern"
Dr. Mark Moradi,"I was amazed with the level of dedication, courtesy, knowledge, care, professional expertise and advice received by the doctor. He literally went out of his way to answer my questions and concerns. I would definitely recommend Dr.Moradi to everyone in my family. I've seen many doctors. This one is outstanding"
Dr. Matthew Lederman,"If you are suffering from complications due to Asherman's Syndrome then Dr. Lederman is not the right endocrinologist, find a more skilled professional"
Dr. Matthew Lederman,"I first visited Dr Lederman in 2014, after an ectopic pregnancy in 2012 and another year and a half of trying to conceive with no luck. With the help of RMA and IVF, our first son was born in Dec 2014. Due to the success of our first experience and our comfort with and confidence in the RMA team, we returned to Dr. LEDERMAN when we were trying for our second child, and again, with their help, our 2nd son was born in May of this year. We have nothing but good things to say about Dr Lederman"
Dr. Matthew Lederman,"I can't say enough good things about this doctor and this facility as a whole. I was a patient in the White Plains office and had some procedures at the NYC offices. The doctor and staff are caring, compassionate, organized, and helpful. They helped my husband and I navigate through the complicated process and fertility treatment. We are expecting your first child in September!!! I am sad to have to them."
Dr. Matthew Lederman,I cannot even express in words how wonderful Dr Lederman and his staff at RMA were to me during my pregnancy difficulty. He is brilliant and cares deeply for his patients. Fortunately I was successful at getting pregnant but for two years I struggled with real fertility issues and Dr Lederman kept me positive with realistic goals in mind. I cannot thank him and the staff at RMA enough for what they have done for my family. I deeply miss them
Dr. Matthew Lederman,"Doctor Lederman was wonderful. Great bedside manner, always pulling for us until the good news finally came! Highly Recommend."
Dr. Matthew Lederman,"I had been able to successfully get pregnant on my own before, but when it came time to try to get pregnant for a 3rd time I was having trouble. I can now say that after 3 medicated cycles, 3 IUIs and 1 round of IVF I am in my third trimester with a healthy baby girl. I am so thankful to Dr. Lederman. He was really the kindest and most honest doctor I have ever worked with. Going through infertility treatments is no picnic, but Dr. Lederman was there for me every step of the way. He really cares"
Dr. Matthew Lederman,"Dr. Lederman is exceptional. I saw him for IVF treatment & gave birth to my baby in June. While there are many, one of his most impressive characteristics is his level of knowledge and his desire to continue to expand his learning. I have a unique genetic disorder & when I met with him he made it his mission to learn about it & even joined a panel of medical and scientific professionals focused on researching the disorder I have. My confidence in Dr. Lederman is immeasurable"
Dr. Matthew Lederman,We are so thankful we found Dr. Lederman. We went through 3 rounds at two other clinics (both associated with top NYC hospitals) without any success before finding RMA. He explained our treatment to us and was extremely supportive from the first appointment until we 'graduated' to our OB. He was always available for a phone consultation between appointments and made a difficult process easier on us
Dr. Matthew Lederman,Dr. Lederman went above and beyond to make me feel comfortable. He was knowledgable and patiently answered all of my questions during my visits. His staff is also amazing. I would highly recommend Dr. Lederman
Dr. Kenneth Levey,"If i could leave 0 Stars i would... My surgery was LAST AUGUST (2017) robotic assisted endometriosis removal. Dr. Levey knew I had a UTI from my pre-op appointment & never prescribed medicine. He told me while I was being prepped to go under, saying that the medicine would be ready immediately for pick up afterwards. He then operated on me WITH AN INFECTION. While in recovery, he left the hospital without signing discharge papers. The hospital staff was beyond angry claiming that he never"
Dr. Kenneth Levey,"Had to have an endometrial biopsy which I was dreading because of the horror stories. However when I expressed my fear he understood, gave me something to relax and a cervical block. Had slight cramp during the 30 sec procedure and some pink spotting. That was it. I also took 3 Motrin before but it was really nothing with the anesthetic.   Staff however should have called me to tell me he doesn't accept GHI any more.  Had Novasure procedure too in 2014 in office"
Dr. Kenneth Levey,"he did NOT any thing in my surgery, he just a greedy doctor. His invoice is so expensive and nothing was done by him, I had one surgery after him they found every thing as described in his MRI."
Dr. Kenneth Levey,"Arrogant, awful, money-grubbing doctor. If you want to read real reviews--and not the ones his staff makes up--visit Yelp"
Dr. Dimitry Goncharov,"Looking for an ObGyn who is in awe of the miracle of giving birth (as opposed to the business of being born), with less then 10% C-section rate? Look no further! Dr. Goncharov is THE ONE"
Dr. Dimitry Goncharov,I had a successful hysterectomy procedure performed on Jan 29th by DR GONCHAROV He is a amazing the best. Because of my health I had many medication restrictions.DR GONCHAROV took all my restrictions serious. He performed my surgery with a great O.RTEAM at Beth Israel Mount Sinai. I was able to walk the next morning. My bathroom needs was painless. From my first appointment I had confidence in him. He cares and always pleasant. When you love what you do it shows in your performance. MIRACLE
Dr. Andrew Gardner,"Dr.Gardner is an excellent physician. He is knowledgeable, very kind and patient.He explains everything in detail and is always very competent and reassuring. He is skillful and truly has golden hands.He gives me the best exams I ever had in my long life - no discomfort whatsoever! He is warm and thorough and very easy to talk to.He deeply cares about his patients and addresses all my concerns.I have known him for many years & trust him completely. I just love him and so will you"
Dr. Andrew Gardner,Dr. Gardner delivered my 5 children c-section. All my children were full term & healthy thank GOD. I am 41 years old and just had my last baby June 2016. I highly trust and recommend Dr. Gardner.
Dr. Andrew Gardner,"He is amazing! The end of my pregnancy was difficult and also during the birth we had serious complications but he did a great, great job. I trust him and in all difficult situations he was calm, concentrated, very patient and professional. Also his staff is very, very nice and gave me all the time helpful support!"
Dr. Andrew Gardner,"I have been a patient of Dr. Gardner for 23 years. I first met him when I was pregnant with my youngest son after experiencing a late pregnancy (5 months) miscarriage. From the start, Dr. Gardner was compassionate, understanding and available to me. His professional care was and has been ever since, extraordinary. He has seen me through menopause and in every step of the way he has provided best medical advice and care while having a personal touch. He still asks about the baby! He is 22"
Dr. Osbert Fernandez,Excelente doctor
Dr. Osbert Fernandez,"Amazing doctor! Highly recommend! Makes you feel comfortable in every type of way, which is great. Love this doctor! :) The staff is super helpful and friendly, love them as well."
Dr. Osbert Fernandez,"Excellent doctor! He has a very nice demeanor and bedside manner. I have been very happy with his services. The office is modern, clean and up to date. The staff is friendly and courteous. I would recommend this office without reservation"
Dr. Osbert Fernandez,"Dr. Fernandez is an exceptional Doctor. I recommend him to anyone hands down. I have been seeing Dr. Fernandez for almost 4 years now. He is amazing, attentive, but most importantly doesn't make you feel like another medical number on his appointment list. Thank you for always making me feel supported and genuinely cared for. I feel lucky to have a doctor I can trust and enjoy coming to. I always feel so comfortable here. Thank you for being so caring, supportive and helpful. You’re the best"
Dr. Osbert Fernandez,I have four children and with the last pregnancy I seen Dr. fernandez... He is the best.. He cares about his patients and what is in their best interest. He exlplains everything in full detail. and he will see you immediately whenever there is a problem. Dr. Hyman Delivered my daughter as I had to be induced immediately and she was also wonderful. great bed side manner and makes you feel at ease. My daughter is now 19 months & im changing insurance so i can go back to them for next pregnancy
Dr. Osbert Fernandez,I have four children and with the last pregnancy I seen Dr. fernandez... He is the best.. He cares about his patients and what is in their best interest. He exlplains everything in full detail. and he will see you immediately whenever there is a problem. Dr. Hyman Delivered my daughter as I had to be induced immediately and she was also wonderful. great bed side manner and makes you feel at ease. My daughter is now 19 months & im changing insurance so i can go back to them for next pregnancy
Dr. Osbert Fernandez,This maybe the best OBGYN I have ever seen by far! Dr.Fernadez is a class act makes you feel at ease and explains every detail of the procedures in a language you can understand .. I feel great after my surgery I barely feel any pain amazing
Dr. Osbert Fernandez,I love Dr. Fernandez! I have a tiny c-section scar thanks to him. He made sure my baby and I were ok! Will def recommend!
Dr. Osbert Fernandez,"Dr. Fernandez is truly a do diamond in the sea of coal, when it comes to Doctors. He truly loves his life's work which is evidenced in his professionalism, respect and humor. I would HIGHLY recommend him to all ladies out there looking for a quality doctor that still cares about his patients"
Dr. Osbert Fernandez,I am extremely grateful to Dr. Fernandez for diagnosing me correctly and for performing a successful surgery. I am healing properly now with the great care and attention from Dr. Fernandez and his team. The girls in his office were very helpful throughout the process and should not go un-noticed
Dr. Osbert Fernandez,"Horrible to understand, didn't even have my file at hand during my appt. I was there for results and answers about a procedure needed to be done, but he comes and he asked my daughter and me what was wrong? when asked about my file, he said he had so many patients he didn't get a chance to get my file, yet I am sitting there and he never asked one of the assistants to get it. It was like he was trying to brush us off. I DO NOT TRUST HIM or recommend"
Dr. Osbert Fernandez,Great obgyn took care of me during pregnancy & after
Dr. Osbert Fernandez,Caring and full of knowledge!! He can take care of my me and my daughters anytime!
Dr. Osbert Fernandez,Not very attentive doesn't explain things in a way you can understand. Doesn't spent much time with patient.... I will not recommend him to any one.
Dr. George McQuilkin,"I was lucky to find Dr. McQuilkin after moving to Jersey City in the middle of my first pregnancy. He is the most relaxed doctor I’ve ever had. I wanted to give birth with as few interventions as possible, and Dr. McQuilkin was respectful of my decision even though I was in labor for 44 hours. He was incredibly patient throughout and never made me feel rushed or anxious about anything. His bedside manner makes you feel very comfortable. I highly recommend him and the Pampered Pregnancy Program"
Dr. George McQuilkin,I would highly recommend Dr Mcquilkin to be the best obgyn.He made my journey of pregnancy so easy n comfortable.Overall he is nice and i feel I was in safe hands
Dr. George McQuilkin,BEST DOCTOR EVERRRRR
Dr. George McQuilkin,"Dr. McQuilkin is a gentle, kind doctor. Never in a rush to call the next number. He makes you feel comfortable and reassured. He delivered both of my children as well as nieces and nephews. You could not find a better doctor. He becomes a part of your family over the nine months you spend in his care"
Dr. George McQuilkin,He actually was the doctor who delivered me and I am now 20 and seeing him as my OBG. Great bedside manner. Very comfortable having him as my doctor.
Dr. Allan Ho,"Dr Ho is a professional and excellent doctor.He helped me delivery my baby successfully.And Recently, he helped me remove a cyst in my R ovary and still successfully remained my R ovary.I am grateful for what he did"
Dr. Allan Ho,"Dr. Ho performed a total hysterectomy on me this past May, to remove a uterine fibroid. He is absolutely one of the Best doctors/surgeons and is also affiliated with one of the best hospitals in NY. He was referred to me by my GYN of 30 years and I am so grateful to have been in such great hands and care. I highly recommend him! He is kind, attentive and a great human being"
Dr. Allan Ho,"I have a 9 cm of uterine fibroids, such a large fibroids with laparoscopic surgery is very difficult to remove, I'm lucky met the Dr. Allan Ho His superb medical skill, serious and responsible, successful help me remove the fibroids with laparoscopic surgery, and postoperative recovery soon, I thank him very much, here also recommend any doctor, he is a skilled conscientious good doctor"
Dr. Allan Ho,"Discussing the upcoming surgery Dr Ho calmed my fears, explained everything thoroughly, and inspired me with confidence that I would be all right afterwards. Coming to after the surgery, I felt no discomfort. I healed well and with no complications.. As I resumed my sex life I was still very protective of the actual scar, the stitches on my lower abdomen. But the sex was good and unchanged from what it was before, and the way my vagina felt and my muscles functioned was just superb"
Dr. Allan Ho,"Dr. Ho is the best OBGYN in New York City. I have had numerous procedures, including a full Hysterectomy. I trust him completely . He is attentive and listens to how you feel so get the best possible care. I highly recommend"
Dr. Allan Ho,"Very amazing doctor! He's very accurate and thorough and takes his job serious and gives out the absolute best advice. He's performed several SUCCESSFUL procedures and the biggest BLESSING of all HE DELIVERED my baby with no complications, up and walking like normal 2days after having a c-section, I didn't even need the pain medicine that was prescribed! This Dr. has the hands of god!! Thank you so so very much for everything Dr Ho. Your such an awesome dr and I can't thank you enough"
Dr. Allan Ho,Dr. Ho is the best gynecologist when it comes to removing an ovarian cyst.
